time,station,biomass_kg_per_m,biomass_t_r100,biomass_t_r250,biomass_t_r600,biomass_t_domain,biomass_t_r100_lag1w,biomass_t_r250_lag1w,biomass_t_r600_lag1w,biomass_t_domain_lag1w,biomass_t_r100_lag2w,biomass_t_r250_lag2w,biomass_t_r600_lag2w,biomass_t_domain_lag2w,biomass_t_r100_lag3w,biomass_t_r250_lag3w,biomass_t_r600_lag3w,biomass_t_domain_lag3w,latitude,longitude,biomass_t_r100_trend,biomass_t_r250_trend,biomass_t_r600_trend,biomass_t_domain_trend,doy_sin,doy_cos,doy_sin2,doy_cos2
2024-09-13 00:00:00+00:00,MJ2,0.0,276946.2003239163,200000.97255948265,332476.15200308175,752530.693674491,,,,,357853.33638277306,630003.8026273096,954134.1698741842,1514856.8333365284,172394.2903212356,134870.13935748715,599404.2350399712,977925.5072893758,17.968758,-67.076935,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,ML1,0.0,287625.330113531,192798.49574838785,326066.38832610054,752530.693674491,,,,,357010.36027038126,623822.4615652747,950724.7352437414,1514856.8333365284,174800.93703461342,129695.51140911155,595495.4900013043,977925.5072893758,17.939789,-67.04021,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,C3_West,0.0,284116.3534486726,187862.74657422723,321442.6103324952,752530.693674491,,,,,355670.53213023534,621547.160599034,946846.2006609234,1514856.8333365284,175686.47073134605,128910.59535319224,596218.8194818691,977925.5072893758,17.943748,-67.009384,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,C1_East,22.132812,285325.2996473476,187862.74657422723,321613.61640384793,752530.693674491,,,,,356559.30127790204,621547.160599034,946846.2006609234,1514856.8333365284,175499.41488187388,129257.65109560703,596666.0108479834,977925.5072893758,17.944336,-67.002266,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,SC,0.0,285958.0285196678,199687.44572057296,333046.73343127116,752530.693674491,,,,,355071.7484382498,631889.2599073864,958312.2300795297,1514856.8333365284,172894.88843564034,135500.55201334303,602263.3441388363,977925.5072893758,17.942287,-67.07675,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,MJ4,0.0,280859.4011937031,200331.5439012436,332840.6393056563,752530.693674491,,,,,360859.6423976885,631411.2242687679,957823.9989183996,1514856.8333365284,173322.31666934973,134870.13935748715,602673.4912931558,977925.5072893758,17.973782,-67.06234,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,G1,0.0,285798.1935423351,192798.49574838782,325582.63919488917,752530.693674491,,,,,362463.6102987516,621555.4962442265,949030.8701937468,1514856.8333365284,173686.59312090062,129617.15800340017,594847.9294015672,977925.5072893758,17.97034,-67.04777,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,L1,2.546875,288522.62411889114,200331.54390124357,333411.02685469144,752530.693674491,,,,,356362.57476812706,633322.9571766767,960750.3855252174,1514856.8333365284,174258.31375116576,135690.4492833606,603667.9127935726,977925.5072893758,17.943077,-67.05644,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-13 00:00:00+00:00,MJ3,0.0,280624.2938643001,200331.54390124357,332840.6393056563,752530.693674491,,,,,360257.3734016658,631411.2242687679,957823.9989183998,1514856.8333365284,172748.0904100116,134870.13935748715,602673.4912931558,977925.5072893758,17.972672,-67.06536,,,,,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991
2024-09-20 00:00:00+00:00,L1,0.0,317939.34934391064,260951.56571533822,696599.6836498973,1771283.0330371174,288522.62411889114,200331.54390124357,333411.02685469144,752530.693674491,,,,,356362.57476812706,633322.9571766767,960750.3855252174,1514856.8333365284,17.943077,-67.05644,0.09708681588216628,0.2643599449850793,0.7368332963255053,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,C3_West,0.0,319298.9857683639,259106.19343372033,698117.3697872632,1771283.0330371174,284116.3534486726,187862.74657422723,321442.6103324952,752530.693674491,,,,,355670.53213023534,621547.160599034,946846.2006609234,1514856.8333365284,17.943748,-67.009384,0.11674368596997375,0.3215249025333655,0.7755665398572962,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,C2_Center,0.0,319150.0586969332,259106.19343372036,698117.3697872632,1771283.0330371174,285325.2996473476,187862.74657422723,321442.6103324952,752530.693674491,,,,,357230.5912430365,621547.160599034,946846.2006609234,1514856.8333365284,17.943632,-67.00623,0.11203109253474075,0.3215249025333655,0.7755665398572962,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,G1,0.0,318249.0149542885,258023.33780673286,688680.4898800151,1771283.0330371174,285798.1935423351,192798.49574838782,325582.63919488917,752530.693674491,,,,,362463.6102987516,621555.4962442265,949030.8701937468,1514856.8333365284,17.97034,-67.04777,0.10754784069015244,0.29140314629671593,0.7491595005980205,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,MJ2,0.0,318183.5145768077,263470.06498021464,687688.613207957,1771283.0330371174,276946.2003239163,200000.97255948265,332476.15200308175,752530.693674491,,,,,357853.33638277306,630003.8026273096,954134.1698741842,1514856.8333365284,17.968758,-67.076935,0.13880457355806186,0.27561632233324396,0.7267664505897038,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,ML1,0.0,317164.2920223016,252926.50689885372,693735.6414503424,1771283.0330371174,287625.330113531,192798.49574838785,326066.38832610054,752530.693674491,,,,,357010.36027038126,623822.4615652747,950724.7352437414,1514856.8333365284,17.939789,-67.04021,0.0977608911038299,0.27145214691208785,0.7549883366468393,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,SC,0.0,317568.7878893478,260168.75525909918,689394.4675372649,1771283.0330371174,285958.0285196678,199687.44572057296,333046.73343127116,752530.693674491,,,,,355071.7484382498,631889.2599073864,958312.2300795297,1514856.8333365284,17.942287,-67.07675,0.10484905492184105,0.2645759422450702,0.7275292562124438,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,E1,0.0,318021.81963328924,255921.93882217878,689699.0378025887,1771283.0330371174,287385.78129043954,192798.49574838782,325853.4110347491,752530.693674491,,,,,358311.82751634036,622106.6322708478,949230.0630800587,1514856.8333365284,17.954287,-67.050186,0.1012941615896743,0.2832256121779171,0.7498060855505457,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,C1_East,0.0,319150.0586969332,259106.19343372036,702413.6289063452,1771283.0330371174,285325.2996473476,187862.74657422723,321613.61640384793,752530.693674491,,,,,356559.30127790204,621547.160599034,946846.2006609234,1514856.8333365284,17.944336,-67.002266,0.11203109253474075,0.3215249025333655,0.7811698838457257,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,MJ1,0.0,318101.0442874291,263470.06498021464,687688.613207957,1771283.0330371174,280396.2182477549,200000.97255948265,332476.1520030817,752530.693674491,,,,,356442.57821465767,630003.8026273097,954134.1698741842,1514856.8333365284,17.967564,-67.07653,0.1261649908361946,0.27561632233324396,0.7267664505897038,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,MJ4,0.0,317665.9500516948,266020.13352776406,691084.5944484964,1771283.0330371174,280859.4011937031,200331.5439012436,332840.6393056563,752530.693674491,,,,,360859.6423976885,631411.2242687679,957823.9989183996,1514856.8333365284,17.973782,-67.06234,0.12314575408238504,0.28359704971172306,0.7305968672730234,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-20 00:00:00+00:00,MJ3,0.0,317665.9500516948,266020.13352776406,690811.5095213831,1771283.0330371174,280624.2938643001,200331.54390124357,332840.6393056563,752530.693674491,,,,,360257.3734016658,631411.2242687679,957823.9989183998,1514856.8333365284,17.972672,-67.06536,0.12398320139480212,0.28359704971172306,0.7302016356276759,0.8560168913796264,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187
2024-09-27 00:00:00+00:00,C1_East,4.75,167517.70336031765,269817.9753437219,450031.7099957372,784850.9177877094,319150.0586969332,259106.19343372036,702413.6289063452,1771283.0330371174,285325.2996473476,187862.74657422723,321613.61640384793,752530.693674491,,,,,17.944336,-67.002266,-0.644569522051853,0.04050942210982633,-0.44520360013262916,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,G1,0.0,162266.04976306087,269732.39620354294,440360.00131096155,784850.9177877094,318249.0149542885,258023.33780673286,688680.4898800151,1771283.0330371174,285798.1935423351,192798.49574838782,325582.63919488917,752530.693674491,,,,,17.97034,-67.04777,-0.6735938510778716,0.04438013665147267,-0.4471840372450515,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,MJ4,0.0,161628.16794808823,275515.0390392503,444059.689691846,784850.9177877094,317665.9500516948,266020.13352776406,691084.5944484964,1771283.0330371174,280859.4011937031,200331.5439012436,332840.6393056563,752530.693674491,,,,,17.973782,-67.06234,-0.6756988825406296,0.035070089848421304,-0.4423024449130466,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,C3_West,0.0,165982.3740689187,269817.9753437219,446954.02411781,784850.9177877094,319298.9857683639,259106.19343372033,698117.3697872632,1771283.0330371174,284116.3534486726,187862.74657422723,321442.6103324952,752530.693674491,,,,,17.943748,-67.009384,-0.6542434280201306,0.04050942210982633,-0.4459307002418207,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,E1,0.0,161908.78001599794,269074.3358845593,442795.7519825575,784850.9177877094,318021.81963328924,255921.93882217878,689699.0378025887,1771283.0330371174,287385.78129043954,192798.49574838782,325853.4110347491,752530.693674491,,,,,17.954287,-67.050186,-0.6750838734416966,0.050115020505014485,-0.4431459096192665,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,C2_Center,0.0,167197.47625408703,269817.9753437219,446954.02411780995,784850.9177877094,319150.0586969332,259106.19343372036,698117.3697872632,1771283.0330371174,285325.2996473476,187862.74657422723,321442.6103324952,752530.693674491,,,,,17.943632,-67.00623,-0.6464829416396984,0.04050942210982633,-0.4459307002418207,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,MJ3,0.0,161184.97719520566,275469.5225492625,443327.0624071332,784850.9177877094,317665.9500516948,266020.13352776406,690811.5095213831,1771283.0330371174,280624.2938643001,200331.54390124357,332840.6393056563,752530.693674491,,,,,17.972672,-67.06536,-0.6784446708841934,0.03490487169878165,-0.4435584116842577,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,L1,0.0,161385.56281233203,275384.6441545227,446648.16274269175,784850.9177877094,317939.34934391064,260951.56571533822,696599.6836498973,1771283.0330371174,288522.62411889114,200331.54390124357,333411.02685469144,752530.693674491,,,,,17.943077,-67.05644,-0.6780612860860042,0.05383380743125876,-0.4444389237214885,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,MJ1,0.0,157846.51504886438,274725.4186886662,439371.73362234916,784850.9177877094,318101.0442874291,263470.06498021464,687688.613207957,1771283.0330371174,280396.2182477549,200000.97255948265,332476.1520030817,752530.693674491,,,,,17.967564,-67.07653,-0.7007427528944827,0.04183220972150714,-0.44798948817800976,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,SC,0.0,157590.13845790774,273791.4625078735,443163.38669492555,784850.9177877094,317568.7878893478,260168.75525909918,689394.4675372649,1771283.0330371174,285958.0285196678,199687.44572057296,333046.73343127116,752530.693674491,,,,,17.942287,-67.07675,-0.7006936507712407,0.05103606047718401,-0.44187430228339863,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,ML1,0.0,161985.9735614723,269483.94255646056,445783.1336792714,784850.9177877094,317164.2920223016,252926.50689885372,693735.6414503424,1771283.0330371174,287625.330113531,192798.49574838785,326066.38832610054,752530.693674491,,,,,17.939789,-67.04021,-0.6719071420349252,0.06340960334032353,-0.44225757965987,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-09-27 00:00:00+00:00,MJ2,0.0,158369.73225253035,274725.4186886662,439371.73362234916,784850.9177877094,318183.5145768077,263470.06498021464,687688.613207957,1771283.0330371174,276946.2003239163,200000.97255948265,332476.15200308175,752530.693674491,,,,,17.968758,-67.076935,-0.6976927578524599,0.04183220972150714,-0.44798948817800976,-0.8139649447287702,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532
2024-10-04 00:00:00+00:00,MJ2,0.0,250835.98177149476,188050.85148458398,385009.8839595691,1005756.4664235418,158369.73225253035,274725.4186886662,439371.73362234916,784850.9177877094,318183.5145768077,263470.06498021464,687688.613207957,1771283.0330371174,276946.2003239163,200000.97255948265,332476.15200308175,752530.693674491,17.968758,-67.076935,0.45986456194253655,-0.37905803077996936,-0.13207650045331043,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,C2_Center,0.0,246837.7578008748,182680.38451395507,374852.86015926144,1005756.4664235418,167197.47625408703,269817.9753437219,446954.02411780995,784850.9177877094,319150.0586969332,259106.19343372036,698117.3697872632,1771283.0330371174,285325.2996473476,187862.74657422723,321442.6103324952,752530.693674491,17.943632,-67.00623,0.38955373373789115,-0.39000770525767336,-0.17592172859198385,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,MJ4,0.0,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161628.16794808823,275515.0390392503,444059.689691846,784850.9177877094,317665.9500516948,266020.13352776406,691084.5944484964,1771283.0330371174,280859.4011937031,200331.5439012436,332840.6393056563,752530.693674491,17.973782,-67.06234,0.4384763505261873,-0.3675085213468652,-0.14177609048627993,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,C3_West,0.0,247651.40607593788,182680.38451395504,374852.86015926144,1005756.4664235418,165982.3740689187,269817.9753437219,446954.02411781,784850.9177877094,319298.9857683639,259106.19343372033,698117.3697872632,1771283.0330371174,284116.3534486726,187862.74657422723,321442.6103324952,752530.693674491,17.943748,-67.009384,0.4001385474884884,-0.39000770525767336,-0.17592172859198385,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,G1,0.0,249604.0996893196,179297.24384751962,374021.84176273405,1005756.4664235418,162266.04976306087,269732.39620354294,440360.00131096155,784850.9177877094,318249.0149542885,258023.33780673286,688680.4898800151,1771283.0330371174,285798.1935423351,192798.49574838782,325582.63919488917,752530.693674491,17.97034,-67.04777,0.43063663438538136,-0.4083834636375272,-0.1632779782644409,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,SC,0.0,250305.62824733305,184389.07448969077,385186.0014755756,1005756.4664235418,157590.13845790774,273791.4625078735,443163.38669492555,784850.9177877094,317568.7878893478,260168.75525909918,689394.4675372649,1771283.0330371174,285958.0285196678,199687.44572057296,333046.73343127116,752530.693674491,17.942287,-67.07675,0.4626827315150237,-0.3953168995897549,-0.14021184279092047,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,E1,0.0,249604.09968931956,179297.24384751962,374177.32911279605,1005756.4664235418,161908.78001599794,269074.3358845593,442795.7519825575,784850.9177877094,318021.81963328924,255921.93882217878,689699.0378025887,1771283.0330371174,287385.78129043954,192798.49574838782,325853.4110347491,752530.693674491,17.954287,-67.050186,0.4328408011171714,-0.40594081337227017,-0.1683783660445588,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,ML1,0.0,248749.49342465424,180168.781040158,374861.09631981194,1005756.4664235418,161985.9735614723,269483.94255646056,445783.1336792714,784850.9177877094,317164.2920223016,252926.50689885372,693735.6414503424,1771283.0330371174,287625.330113531,192798.49574838785,326066.38832610054,752530.693674491,17.939789,-67.04021,0.4289344377684863,-0.40261288268142614,-0.17327661445916043,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,MJ1,0.0,250482.19002022053,188050.85148458398,385009.8839595691,1005756.4664235418,157846.51504886438,274725.4186886662,439371.73362234916,784850.9177877094,318101.0442874291,263470.06498021464,687688.613207957,1771283.0330371174,280396.2182477549,200000.97255948265,332476.1520030817,752530.693674491,17.967564,-67.07653,0.46176234016967044,-0.37905803077996936,-0.13207650045331043,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,MJ3,0.0,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161184.97719520566,275469.5225492625,443327.0624071332,784850.9177877094,317665.9500516948,266020.13352776406,690811.5095213831,1771283.0330371174,280624.2938643001,200331.54390124357,332840.6393056563,752530.693674491,17.972672,-67.06536,0.44122213886975103,-0.3673433031972255,-0.14012489206972134,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,C1_East,0.0,246837.7578008748,183587.80477339114,375721.40078261914,1005756.4664235418,167517.70336031765,269817.9753437219,450031.7099957372,784850.9177877094,319150.0586969332,259106.19343372036,702413.6289063452,1771283.0330371174,285325.2996473476,187862.74657422723,321613.61640384793,752530.693674491,17.944336,-67.002266,0.38764031415004574,-0.38505277230102486,-0.18046969407764024,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-04 00:00:00+00:00,L1,0.0,249433.64321691345,190580.16022924762,385506.7251613437,1005756.4664235418,161385.56281233203,275384.6441545227,446648.16274269175,784850.9177877094,317939.34934391064,260951.56571533822,696599.6836498973,1771283.0330371174,288522.62411889114,200331.54390124357,333411.02685469144,752530.693674491,17.943077,-67.05644,0.43539443142280376,-0.3680943158957142,-0.14721218348785037,0.24800117431258428,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2024-10-11 00:00:00+00:00,SC,0.203125,84422.12417415889,127188.8808626893,241306.82719369157,613826.9787092308,250305.62824733305,184389.07448969077,385186.0014755756,1005756.4664235418,157590.13845790774,273791.4625078735,443163.38669492555,784850.9177877094,317568.7878893478,260168.75525909918,689394.4675372649,1771283.0330371174,17.942287,-67.07675,-1.0868453321174432,-0.3713723889207703,-0.46765552477504,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,MJ2,0.0,85143.75847955195,127188.8808626893,240381.72557141518,613826.9787092308,250835.98177149476,188050.85148458398,385009.8839595691,1005756.4664235418,158369.73225253035,274725.4186886662,439371.73362234916,784850.9177877094,318183.5145768077,263470.06498021464,687688.613207957,1771283.0330371174,17.968758,-67.076935,-1.08045040422118,-0.3910366357963575,-0.47103926085789993,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,C2_Center,0.7578125,85852.20975285517,128899.32787961545,248039.03201788213,613826.9787092308,246837.7578008748,182680.38451395507,374852.86015926144,1005756.4664235418,167197.47625408703,269817.9753437219,446954.02411780995,784850.9177877094,319150.0586969332,259106.19343372036,698117.3697872632,1771283.0330371174,17.943632,-67.00623,-1.0560963464704098,-0.34870411357463915,-0.41294609120801695,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,MJ1,1.0390625,84435.30720624872,127188.88086268929,240381.72557141518,613826.9787092308,250482.19002022053,188050.85148458398,385009.8839595691,1005756.4664235418,157846.51504886438,274725.4186886662,439371.73362234916,784850.9177877094,318101.0442874291,263470.06498021464,687688.613207957,1771283.0330371174,17.967564,-67.07653,-1.0873943232957544,-0.3910366357963575,-0.47103926085789993,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,G1,0.0,85852.20975285517,127780.1979308682,242069.74401922052,613826.9787092308,249604.0996893196,179297.24384751962,374021.84176273405,1005756.4664235418,162266.04976306087,269732.39620354294,440360.00131096155,784850.9177877094,318249.0149542885,258023.33780673286,688680.4898800151,1771283.0330371174,17.97034,-67.04777,-1.067241093170468,-0.33873117599240743,-0.4350868556871461,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,MJ3,0.0,85143.75847955195,127188.88086268929,241371.59929341052,613826.9787092308,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161184.97719520566,275469.5225492625,443327.0624071332,784850.9177877094,317665.9500516948,266020.13352776406,690811.5095213831,1771283.0330371174,17.972672,-67.06536,-1.0794281261578593,-0.40545622870458153,-0.46784335636290386,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,E1,0.0,85143.75847955194,127780.19793086819,242269.41997461696,613826.9787092308,249604.09968931956,179297.24384751962,374177.32911279605,1005756.4664235418,161908.78001599794,269074.3358845593,442795.7519825575,784850.9177877094,318021.81963328924,255921.93882217878,689699.0378025887,1771283.0330371174,17.954287,-67.050186,-1.0755272188377702,-0.33873117599240743,-0.4346779593843131,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,C3_West,0.796875,85852.20975285517,128899.32787961545,247937.79651833573,613826.9787092308,247651.40607593788,182680.38451395504,374852.86015926144,1005756.4664235418,165982.3740689187,269817.9753437219,446954.02411781,784850.9177877094,319298.9857683639,259106.19343372033,698117.3697872632,1771283.0330371174,17.943748,-67.009384,-1.0593872000540507,-0.34870411357463915,-0.41335431629799224,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,C1_East,0.0,85852.20975285517,128899.32787961545,248128.0372174176,613826.9787092308,246837.7578008748,183587.80477339114,375721.40078261914,1005756.4664235418,167517.70336031765,269817.9753437219,450031.7099957372,784850.9177877094,319150.0586969332,259106.19343372036,702413.6289063452,1771283.0330371174,17.944336,-67.002266,-1.0560963464704098,-0.35365904653128766,-0.4149016527139153,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,MJ4,0.0,85143.75847955195,127188.88086268929,241371.59929341052,613826.9787092308,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161628.16794808823,275515.0390392503,444059.689691846,784850.9177877094,317665.9500516948,266020.13352776406,691084.5944484964,1771283.0330371174,17.973782,-67.06234,-1.0794281261578593,-0.40545622870458153,-0.46784335636290386,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,ML1,0.15625,85143.75847955195,127780.19793086819,244933.3309806812,613826.9787092308,248749.49342465424,180168.781040158,374861.09631981194,1005756.4664235418,161985.9735614723,269483.94255646056,445783.1336792714,784850.9177877094,317164.2920223016,252926.50689885372,693735.6414503424,1771283.0330371174,17.939789,-67.04021,-1.0720975107570574,-0.34358022425273127,-0.4255680773862558,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-11 00:00:00+00:00,L1,1.2109375,84435.30720624872,127358.68546941693,241948.92744664877,613826.9787092308,249433.64321691345,190580.16022924762,385506.7251613437,1005756.4664235418,161385.56281233203,275384.6441545227,446648.16274269175,784850.9177877094,317939.34934391064,260951.56571533822,696599.6836498973,1771283.0330371174,17.943077,-67.05644,-1.083199440572221,-0.4030628893124124,-0.4658304387615466,-0.49378151061447006,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2024-10-18 00:00:00+00:00,MJ4,0.0,638059.2146406842,933733.9048782007,1097102.9388323291,2508745.0825714734,85143.75847955195,127188.88086268929,241371.59929341052,613826.9787092308,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161628.16794808823,275515.0390392503,444059.689691846,784850.9177877094,17.973782,-67.06234,2.0140798103094237,1.993511475413353,1.5140874093016254,1.4078236146782643,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
2024-10-18 00:00:00+00:00,MJ2,0.0,630749.127811949,933475.814224066,1096157.3621140148,2508745.0825714734,85143.75847955195,127188.8808626893,240381.72557141518,613826.9787092308,250835.98177149476,188050.85148458398,385009.8839595691,1005756.4664235418,158369.73225253035,274725.4186886662,439371.73362234916,784850.9177877094,17.968758,-67.076935,2.0025569412596465,1.9932350304305615,1.5173346049949359,1.4078236146782643,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
2024-10-18 00:00:00+00:00,MJ3,0.0,636795.9181831625,933722.3543973946,1096715.0150747143,2508745.0825714734,85143.75847955195,127188.88086268929,241371.59929341052,613826.9787092308,250579.68765180832,190782.12724612915,385361.77027748816,1005756.4664235418,161184.97719520566,275469.5225492625,443327.0624071332,784850.9177877094,17.972672,-67.06536,2.0120979460855946,1.993499105144032,1.5137337578901082,1.4078236146782643,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
2024-10-18 00:00:00+00:00,E1,0.0,637052.2485857445,910892.1292664111,1077553.692868577,2508745.0825714734,85143.75847955194,127780.19793086819,242269.41997461696,613826.9787092308,249604.09968931956,179297.24384751962,374177.32911279605,1005756.4664235418,161908.78001599794,269074.3358845593,442795.7519825575,784850.9177877094,17.954287,-67.050186,2.0125003959383765,1.9641061688471826,1.4923950395331715,1.4078236146782643,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
