biomass_t_r100,biomass_t_r250,biomass_t_r600,biomass_t_domain,station,time,latitude,longitude
41323.32754254119,19548.510501543507,216769.61489119564,420512.9114328261,ML2,2023-07-27,17.9394,-67.04
41323.32754254119,19548.510501543507,216769.61489119564,420512.9114328261,ML1,2023-07-27,17.939789,-67.04021
42841.149396798224,20465.13878172064,217153.561751806,420512.9114328261,MJ4,2023-07-27,17.973782,-67.06234
44066.77924423527,19882.4284413179,217153.561751806,420512.9114328261,MJ2,2023-07-27,17.968758,-67.076935
44066.77924423527,19882.4284413179,217153.561751806,420512.9114328261,MJ1,2023-07-27,17.967564,-67.07653
42657.66306075236,19548.510501543507,216769.6148911957,420512.9114328261,E1,2023-07-27,17.954287,-67.050186
40185.62026181078,19210.8851797347,217487.79703838463,420512.9114328261,C3_West,2023-07-27,17.943748,-67.009384
40185.62026181078,19210.8851797347,217487.79703838463,420512.9114328261,C2_Center,2023-07-27,17.943632,-67.00623
40185.62026181078,19210.8851797347,217487.79703838463,420512.9114328261,C1_East,2023-07-27,17.944336,-67.002266
42657.66306075236,20465.13878172064,217912.9878437077,420512.9114328261,L1,2023-07-27,17.943077,-67.05644
42219.44357742411,19548.510501543507,216769.61489119564,420512.9114328261,G1,2023-07-27,17.97034,-67.04777
543001.2879486346,886894.8050336476,3283287.337166348,6314018.221838052,ML2,2023-08-03,17.9394,-67.04
541556.6584804852,886521.3288387017,3283287.337166348,6314018.221838052,ML1,2023-08-03,17.939789,-67.04021
534067.0206763628,896404.8856913521,3260890.7872427027,6314018.221838052,MJ3,2023-08-03,17.972672,-67.06536
543001.2879486346,886894.8050336476,3283287.337166348,6314018.221838052,ML3,2023-08-03,17.9392,-67.04
531179.2424234322,874477.0842763996,3257867.176697968,6314018.221838052,SC,2023-08-03,17.942287,-67.07675
537635.1503167091,897095.371312981,3261342.076698536,6314018.221838052,MJ4,2023-08-03,17.973782,-67.06234
531278.3715656121,886414.3143654419,3248095.625243624,6314018.221838052,MJ2,2023-08-03,17.968758,-67.076935
531278.3715656121,886798.1032866087,3248095.625243624,6314018.221838052,MJ1,2023-08-03,17.967564,-67.07653
551086.7781412852,905150.1556418752,3308914.148561749,6314018.221838052,C1_East,2023-08-03,17.944336,-67.002266
548536.5803233216,904245.0722834476,3305166.1875138856,6314018.221838052,C3_West,2023-08-03,17.943748,-67.009384
544055.5972700765,891821.1153033605,3272320.3877121,6314018.221838052,E1,2023-08-03,17.954287,-67.050186
543181.7304748005,896551.7105020885,3268298.0172007824,6314018.221838052,G1,2023-08-03,17.97034,-67.04777
552581.8069929699,904663.4201573464,3305697.026546906,6314018.221838052,C2_Center,2023-08-03,17.943632,-67.00623
543159.4201078792,888928.35855513,3281113.0023750323,6314018.221838052,L1,2023-08-03,17.943077,-67.05644
169835.6286289919,171440.0007487056,431961.8972791958,1007954.0964259448,MJ3,2023-08-10,17.972672,-67.06536
169325.04755759035,171440.0007487056,431157.898268927,1007954.0964259448,SC,2023-08-10,17.942287,-67.07675
170701.9512798127,170533.00698196335,432532.94534437737,1007954.0964259448,ML3,2023-08-10,17.9392,-67.04
170701.9512798127,170533.00698196335,432532.94534437737,1007954.0964259448,ML2,2023-08-10,17.9394,-67.04
169760.63857868116,170533.00698196335,432532.94534437737,1007954.0964259448,ML1,2023-08-10,17.939789,-67.04021
170734.29032851357,171440.0007487056,430523.8118924235,1007954.0964259448,MJ2,2023-08-10,17.968758,-67.076935
171167.21764630335,171440.0007487056,432042.41703191865,1007954.0964259448,MJ4,2023-08-10,17.973782,-67.06234
170349.7367084399,171929.3047139228,432965.0790077089,1007954.0964259448,L1,2023-08-10,17.943077,-67.05644
170349.7367084399,170049.67215843042,431568.3517759756,1007954.0964259448,E1,2023-08-10,17.954287,-67.050186
170132.93016722836,169815.1612528708,435108.1038489228,1007954.0964259448,C3_West,2023-08-10,17.943748,-67.009384
170643.51123862987,169815.1612528708,435108.1038489228,1007954.0964259448,C2_Center,2023-08-10,17.943632,-67.00623
170643.51123862987,170238.7453847624,437562.563951826,1007954.0964259448,C1_East,2023-08-10,17.944336,-67.002266
170734.29032851357,171440.0007487056,430523.8118924235,1007954.0964259448,MJ1,2023-08-10,17.967564,-67.07653
170349.73670843986,170049.67215843042,431947.5498302837,1007954.0964259448,G1,2023-08-10,17.97034,-67.04777
8863.055376839055,5920.917270586871,13175.034132211636,30698.898933341246,ML2,2023-08-17,17.9394,-67.04
8863.055376839056,9659.836575736892,16913.95343736166,30698.898933341246,MJ3,2023-08-17,17.972672,-67.06536
8863.055376839055,9659.836575736894,16913.95343736166,30698.898933341246,MJ4,2023-08-17,17.973782,-67.06234
8863.055376839055,9659.836575736894,16913.95343736166,30698.898933341246,SC,2023-08-17,17.942287,-67.07675
8863.055376839055,5920.917270586871,13175.034132211636,30698.898933341246,ML3,2023-08-17,17.9392,-67.04
8863.055376839056,9659.836575736894,16913.95343736166,30698.898933341246,MJ2,2023-08-17,17.968758,-67.076935
8863.055376839055,5920.917270586871,13175.034132211636,30698.898933341246,ML1,2023-08-17,17.939789,-67.04021
8863.055376839055,9659.836575736894,16913.95343736166,30698.898933341246,L1,2023-08-17,17.943077,-67.05644
8863.055376839055,1201.0561713935745,8455.17303301834,30698.898933341246,C3_West,2023-08-17,17.943748,-67.009384
8863.055376839055,1201.0561713935745,8455.17303301834,30698.898933341246,C2_Center,2023-08-17,17.943632,-67.00623
8863.055376839055,1201.0561713935745,8455.17303301834,30698.898933341246,C1_East,2023-08-17,17.944336,-67.002266
8863.055376839056,9659.836575736894,16913.95343736166,30698.898933341246,MJ1,2023-08-17,17.967564,-67.07653
8863.055376839056,5920.917270586871,13175.034132211636,30698.898933341246,E1,2023-08-17,17.954287,-67.050186
8863.055376839056,5920.917270586871,13175.034132211636,30698.898933341246,G1,2023-08-17,17.97034,-67.04777
96549.79414788824,117662.71592414653,1491951.149352023,3112027.880945589,MJ3,2023-08-24,17.972672,-67.06536
96767.88034138456,120341.79960109308,1487124.0611633076,3112027.880945589,SC,2023-08-24,17.942287,-67.07675
100147.74810137486,112354.1263121966,1517429.1020383623,3112027.880945589,ML3,2023-08-24,17.9392,-67.04
100147.74810137486,112354.1263121966,1517429.1020383623,3112027.880945589,ML2,2023-08-24,17.9394,-67.04
99135.4168149778,112354.1263121966,1517429.1020383623,3112027.880945589,ML1,2023-08-24,17.939789,-67.04021
96549.79414788824,117662.71592414653,1496050.102225711,3112027.880945589,MJ4,2023-08-24,17.973782,-67.06234
95742.422917106,117133.68550173656,1477806.9319513775,3112027.880945589,MJ2,2023-08-24,17.968758,-67.076935
95742.422917106,117133.68550173656,1477806.9319513775,3112027.880945589,MJ1,2023-08-24,17.967564,-67.07653
97871.7205055436,110176.49360965547,1503660.4148373837,3112027.880945589,E1,2023-08-24,17.954287,-67.050186
101506.2987246994,111807.7513851967,1550037.5205710377,3112027.880945589,C3_West,2023-08-24,17.943748,-67.009384
101513.1211032148,111807.7513851967,1552083.867814968,3112027.880945589,C2_Center,2023-08-24,17.943632,-67.00623
101513.1211032148,111807.7513851967,1562160.683685241,3112027.880945589,C1_East,2023-08-24,17.944336,-67.002266
97871.7205055436,120417.37896140268,1512499.3437324532,3112027.880945589,L1,2023-08-24,17.943077,-67.05644
96742.15170596412,111014.53692168435,1501844.0702477377,3112027.880945589,G1,2023-08-24,17.97034,-67.04777
386908.5547331005,535215.5078064554,1094736.0480661876,1649703.8421008792,MJ3,2023-08-31,17.972672,-67.06536
383586.5728875965,534389.0903497566,1094736.0480661874,1649703.8421008792,SC,2023-08-31,17.942287,-67.07675
384040.6666571382,531893.2874088363,1092231.258999895,1649703.8421008792,ML1,2023-08-31,17.939789,-67.04021
384731.9530337727,534802.864431141,1094325.9527610708,1649703.8421008792,MJ1,2023-08-31,17.967564,-67.07653
386619.6931226033,531893.2874088362,1092231.258999895,1649703.8421008792,ML2,2023-08-31,17.9394,-67.04
393236.53269961645,531715.0934889494,1088960.177227358,1649703.8421008792,C2_Center,2023-08-31,17.943632,-67.00623
386619.6931226032,531893.2874088362,1092231.258999895,1649703.8421008792,ML3,2023-08-31,17.9392,-67.04
385441.3821637206,534802.864431141,1094325.952761071,1649703.8421008792,MJ2,2023-08-31,17.968758,-67.076935
392233.7525860638,531715.0934889494,1088960.177227358,1649703.8421008792,C1_East,2023-08-31,17.944336,-67.002266
388139.8190818322,532390.5567264927,1092135.5626147266,1649703.8421008792,G1,2023-08-31,17.97034,-67.04777
388236.5680376101,536312.8009806474,1094736.0480661876,1649703.8421008792,MJ4,2023-08-31,17.973782,-67.06234
383866.2588198814,536411.9999353059,1095564.9536405134,1649703.8421008792,L1,2023-08-31,17.943077,-67.05644
391447.327803569,531620.2765106636,1088960.177227358,1649703.8421008792,C3_West,2023-08-31,17.943748,-67.009384
386380.1088627491,531293.2635523007,1092231.258999895,1649703.8421008792,E1,2023-08-31,17.954287,-67.050186
710027.1630177803,577427.4934250249,1313890.1333585596,2570249.244060998,MJ3,2023-09-07,17.972672,-67.06536
693855.1982549162,579292.8477432558,1312874.6298999365,2570249.244060998,SC,2023-09-07,17.942287,-67.07675
691437.3915702963,557411.4633046782,1301157.423992844,2570249.244060998,ML3,2023-09-07,17.9392,-67.04
691567.8167279896,557411.4633046782,1301157.423992844,2570249.244060998,ML2,2023-09-07,17.9394,-67.04
689863.7757831712,557411.4633046782,1301036.778747033,2570249.244060998,ML1,2023-09-07,17.939789,-67.04021
707844.557951256,577028.5413313841,1308964.599001738,2570249.244060998,MJ2,2023-09-07,17.968758,-67.076935
709875.9053564834,577427.4934250249,1314330.6970559526,2570249.244060998,MJ4,2023-09-07,17.973782,-67.06234
694142.0198761004,580119.6758947195,1319284.883841554,2570249.244060998,L1,2023-09-07,17.943077,-67.05644
696683.7796114865,555046.889588238,1297155.121581277,2570249.244060998,E1,2023-09-07,17.954287,-67.050186
692710.3632163382,541491.32125195,1289008.9121595358,2570249.244060998,C3_West,2023-09-07,17.943748,-67.009384
694031.4969119513,541491.32125195,1289508.3084727498,2570249.244060998,C2_Center,2023-09-07,17.943632,-67.00623
694298.4608266685,541491.32125195,1290269.7382302622,2570249.244060998,C1_East,2023-09-07,17.944336,-67.002266
706195.6010211007,577028.5413313841,1308964.599001738,2570249.244060998,MJ1,2023-09-07,17.967564,-67.07653
704664.963444089,554498.901432207,1296726.334052302,2570249.244060998,G1,2023-09-07,17.97034,-67.04777
99870.6024757256,182892.7269152916,419180.79477192747,800477.8445790476,MJ3,2023-09-14,17.972672,-67.06536
97850.59397406956,182892.7269152915,418710.6573748092,800477.8445790476,SC,2023-09-14,17.942287,-67.07675
100158.92138554354,180479.6701851181,418707.1609209182,800477.8445790476,ML3,2023-09-14,17.9392,-67.04
100158.92138554354,180479.6701851181,418707.1609209182,800477.8445790476,ML2,2023-09-14,17.9394,-67.04
100158.92138554354,180479.6701851181,418707.1609209182,800477.8445790476,ML1,2023-09-14,17.939789,-67.04021
99870.6024757256,182892.7269152916,419542.7026867376,800477.8445790476,MJ4,2023-09-14,17.973782,-67.06234
98263.84164260098,182892.7269152916,416371.388003426,800477.8445790476,MJ2,2023-09-14,17.968758,-67.076935
98952.72219817122,182892.7269152915,416371.388003426,800477.8445790476,MJ1,2023-09-14,17.967564,-67.07653
100669.88670677626,180479.67018511807,416812.93992390094,800477.8445790476,E1,2023-09-14,17.954287,-67.050186
100933.6511525286,180801.3852569577,417724.0271606972,800477.8445790476,C3_West,2023-09-14,17.943748,-67.009384
100933.6511525286,180801.3852569577,417724.0271606972,800477.8445790476,C2_Center,2023-09-14,17.943632,-67.00623
102066.50524707609,180801.3852569577,418364.0087365627,800477.8445790476,C1_East,2023-09-14,17.944336,-67.002266
99895.15693979118,183519.9836535371,422150.4195327369,800477.8445790476,L1,2023-09-14,17.943077,-67.05644
99870.6024757256,180479.6701851181,416812.93992390094,800477.8445790476,G1,2023-09-14,17.97034,-67.04777
162200.7999233467,315505.5650975536,752427.4978585152,1133343.4534840866,MJ2,2023-09-21,17.968758,-67.076935
155358.49788930887,316037.7475402293,752040.6360303909,1133343.4534840866,SC,2023-09-21,17.942287,-67.07675
159022.31854086198,315894.8972412902,754800.5328988461,1133343.4534840866,ML3,2023-09-21,17.9392,-67.04
159022.31854086198,315894.8972412902,754800.5328988461,1133343.4534840866,ML2,2023-09-21,17.9394,-67.04
157814.4615732809,315894.8972412902,754800.5328988461,1133343.4534840866,ML1,2023-09-21,17.939789,-67.04021
164752.64927446202,315505.5650975536,753590.8224682511,1133343.4534840866,MJ4,2023-09-21,17.973782,-67.06234
164550.2339547779,315505.5650975536,753293.497344594,1133343.4534840866,MJ3,2023-09-21,17.972672,-67.06536
160597.45664639556,314751.44955164305,754556.050759278,1133343.4534840866,G1,2023-09-21,17.97034,-67.04777
157823.23522326522,315399.8751759561,753662.1964212741,1133343.4534840866,E1,2023-09-21,17.954287,-67.050186
164057.96722647696,314028.4457066524,757328.5113990406,1133343.4534840866,C3_West,2023-09-21,17.943748,-67.009384
167309.7716681078,314028.4457066523,758072.6801447539,1133343.4534840866,C2_Center,2023-09-21,17.943632,-67.00623
167309.7716681078,314107.5293315724,758072.6801447539,1133343.4534840866,C1_East,2023-09-21,17.944336,-67.002266
162122.8598405079,315505.5650975536,752427.4978585154,1133343.4534840866,MJ1,2023-09-21,17.967564,-67.07653
157541.48732238755,316866.4497219971,754887.4213610769,1133343.4534840866,L1,2023-09-21,17.943077,-67.05644
247364.6773982421,211495.94282247985,241685.9434546166,493766.35485456896,ML2,2023-09-28,17.9394,-67.04
246614.04185316808,211495.94282247988,241685.9434546166,493766.35485456896,ML1,2023-09-28,17.939789,-67.04021
249027.2592669581,228499.95498193847,256948.8835638912,493766.35485456896,MJ3,2023-09-28,17.972672,-67.06536
247364.6773982421,211495.94282247985,241685.9434546166,493766.35485456896,ML3,2023-09-28,17.9392,-67.04
247526.16493832035,228499.95498193847,257586.34544879352,493766.35485456896,SC,2023-09-28,17.942287,-67.07675
249471.81064948643,228499.95498193847,257586.34544879352,493766.35485456896,MJ4,2023-09-28,17.973782,-67.06234
248542.9898780456,228499.95498193847,256948.8835638912,493766.35485456896,MJ2,2023-09-28,17.968758,-67.076935
248218.88289011503,228499.95498193847,256948.8835638912,493766.35485456896,MJ1,2023-09-28,17.967564,-67.07653
248175.99840282043,204746.25696049043,239458.4031228324,493766.35485456896,C1_East,2023-09-28,17.944336,-67.002266
247650.1271364218,204746.2569604905,239458.4031228324,493766.35485456896,C3_West,2023-09-28,17.943748,-67.009384
248764.25108726005,211495.94282247985,241260.2322212037,493766.35485456896,E1,2023-09-28,17.954287,-67.050186
249274.83031995053,211495.94282247985,241260.2322212037,493766.35485456896,G1,2023-09-28,17.97034,-67.04777
248175.9984028205,204746.25696049043,239458.4031228323,493766.35485456896,C2_Center,2023-09-28,17.943632,-67.00623
247801.32831835173,228499.95498193847,257734.55019717928,493766.35485456896,L1,2023-09-28,17.943077,-67.05644
319068.2664093706,156770.17733383732,172787.41015153992,750622.7873821969,MJ3,2023-10-05,17.972672,-67.06536
318953.9267481861,156705.8507132861,172787.41015153992,750622.7873821969,SC,2023-10-05,17.942287,-67.07675
312190.3075064526,148129.21781619993,164210.7772544538,750622.7873821969,ML3,2023-10-05,17.9392,-67.04
312583.48690464505,148129.21781619993,164210.7772544538,750622.7873821969,ML2,2023-10-05,17.9394,-67.04
312583.48690464505,148129.21781619993,164210.7772544538,750622.7873821969,ML1,2023-10-05,17.939789,-67.04021
320670.0541117363,156770.17733383732,172787.41015153992,750622.7873821969,MJ2,2023-10-05,17.968758,-67.076935
318470.82282133104,156770.17733383732,172787.41015153992,750622.7873821969,MJ4,2023-10-05,17.973782,-67.06234
313691.4653961534,156705.8507132861,172787.41015153992,750622.7873821969,L1,2023-10-05,17.943077,-67.05644
314695.8394721902,148129.21781619993,164210.77725445377,750622.7873821969,E1,2023-10-05,17.954287,-67.050186
311432.64823901915,143494.01842514012,159575.57786339396,750622.7873821969,C3_West,2023-10-05,17.943748,-67.009384
311432.64823901915,143494.01842514012,159575.57786339396,750622.7873821969,C2_Center,2023-10-05,17.943632,-67.00623
311265.0184408708,143785.2210851904,159575.57786339396,750622.7873821969,C1_East,2023-10-05,17.944336,-67.002266
320421.2653232993,156770.1773338373,172787.41015153992,750622.7873821969,MJ1,2023-10-05,17.967564,-67.07653
314791.50045509887,148193.54443675117,164210.77725445377,750622.7873821969,G1,2023-10-05,17.97034,-67.04777
160263.04030943426,302379.7312059175,573807.0496785141,1097393.037963339,SC,2023-10-12,17.942287,-67.07675
162823.73292163422,303073.7973964421,573807.049678514,1097393.037963339,MJ3,2023-10-12,17.972672,-67.06536
163018.65692011302,306745.0898345513,580504.5263866697,1097393.037963339,ML3,2023-10-12,17.9392,-67.04
163018.65692011302,306745.0898345513,580504.5263866697,1097393.037963339,ML2,2023-10-12,17.9394,-67.04
161728.31358670272,300676.53428593243,567962.7826373789,1097393.037963339,MJ1,2023-10-12,17.967564,-67.07653
162570.3723861298,304462.8219395179,577318.9380969505,1097393.037963339,E1,2023-10-12,17.954287,-67.050186
161678.33970140523,306745.0898345513,580504.5263866697,1097393.037963339,ML1,2023-10-12,17.939789,-67.04021
162205.346509974,300676.53428593243,567962.7826373789,1097393.037963339,MJ2,2023-10-12,17.968758,-67.076935
162018.80360175495,305236.1707652183,578505.0217509251,1097393.037963339,L1,2023-10-12,17.943077,-67.05644
164677.88445764832,305716.5004354956,585486.1066984532,1097393.037963339,C3_West,2023-10-12,17.943748,-67.009384
165676.47112627173,306734.33459194563,585486.1066984532,1097393.037963339,C2_Center,2023-10-12,17.943632,-67.00623
165724.3584085393,306911.652474238,587479.0464955955,1097393.037963339,C1_East,2023-10-12,17.944336,-67.002266
163197.59765450764,304106.1092748856,577021.3631040129,1097393.037963339,G1,2023-10-12,17.97034,-67.04777
163199.65919294232,303073.7973964421,574954.4211814313,1097393.037963339,MJ4,2023-10-12,17.973782,-67.06234
130753.20439903904,203654.8876731397,343603.46247657575,776156.2322617386,MJ3,2023-10-19,17.972672,-67.06536
128982.39357682868,203654.8876731397,340265.90927271434,776156.2322617386,SC,2023-10-19,17.942287,-67.07675
131816.6118839009,194273.8608625529,337857.77060821187,776156.2322617386,ML3,2023-10-19,17.9392,-67.04
131816.6118839009,194273.8608625529,337857.77060821187,776156.2322617386,ML2,2023-10-19,17.9394,-67.04
130835.09349773925,194273.8608625529,337857.77060821187,776156.2322617386,ML1,2023-10-19,17.939789,-67.04021
131058.05572661872,203654.8876731397,344364.3988553193,776156.2322617386,MJ4,2023-10-19,17.973782,-67.06234
129363.90003599146,203654.8876731397,341258.6586877182,776156.2322617386,MJ2,2023-10-19,17.968758,-67.076935
129040.1761380252,203654.8876731397,341258.6586877181,776156.2322617386,MJ1,2023-10-19,17.967564,-67.07653
130835.09349773925,194273.8608625529,336992.3357298973,776156.2322617386,E1,2023-10-19,17.954287,-67.050186
134019.58424740727,192063.53575344512,339882.8962886338,776156.2322617386,C3_West,2023-10-19,17.943748,-67.009384
134385.48055464358,192063.5357534451,339910.7563926692,776156.2322617386,C2_Center,2023-10-19,17.943632,-67.00623
134385.48055464358,192063.53575344512,341298.098683553,776156.2322617386,C1_East,2023-10-19,17.944336,-67.002266
130734.33182865244,203654.8876731397,344190.20114052726,776156.2322617386,L1,2023-10-19,17.943077,-67.05644
131077.11563678324,194273.8608625529,337374.0929170089,776156.2322617386,G1,2023-10-19,17.97034,-67.04777
66914.62843990317,58707.5546108297,97876.47967494528,185313.81648266708,ML2,2023-10-26,17.9394,-67.04
66282.37920481406,58707.5546108297,97876.47967494528,185313.81648266708,ML1,2023-10-26,17.939789,-67.04021
63349.38216982409,59561.58608371086,99712.70489486244,185313.81648266708,MJ3,2023-10-26,17.972672,-67.06536
66914.62843990317,58707.5546108297,97876.47967494528,185313.81648266708,ML3,2023-10-26,17.9392,-67.04
63106.91793950954,60506.00061025675,99712.7048948624,185313.81648266708,SC,2023-10-26,17.942287,-67.07675
63349.38216982409,59561.58608371086,99712.70489486244,185313.81648266708,MJ4,2023-10-26,17.973782,-67.06234
63106.917939509534,59561.58608371087,99712.70489486244,185313.81648266708,MJ2,2023-10-26,17.968758,-67.076935
63106.917939509534,59561.58608371086,99712.70489486244,185313.81648266708,MJ1,2023-10-26,17.967564,-67.07653
70398.94653905364,59511.42431566391,97876.47967494528,185313.81648266708,C1_East,2023-10-26,17.944336,-67.002266
69524.02612426928,59511.42431566391,97876.47967494528,185313.81648266708,C3_West,2023-10-26,17.943748,-67.009384
66282.37920481406,58669.77539033959,97876.47967494528,185313.81648266708,E1,2023-10-26,17.954287,-67.050186
66282.37920481406,58669.77539033958,97876.47967494528,185313.81648266708,G1,2023-10-26,17.97034,-67.04777
70398.94653905364,59511.42431566391,97876.47967494528,185313.81648266708,C2_Center,2023-10-26,17.943632,-67.00623
66282.37920481406,60506.00061025675,99712.70489486244,185313.81648266708,L1,2023-10-26,17.943077,-67.05644
312562.71053802804,221339.4002391608,343082.6873473484,689493.4158061533,G1,2023-11-02,17.97034,-67.04777
308224.14937869314,225052.9885387146,345075.82665084937,689493.4158061533,MJ1,2023-11-02,17.967564,-67.07653
305684.36043440213,224384.279102336,345936.9938634056,689493.4158061533,SC,2023-11-02,17.942287,-67.07675
308721.93907375133,220762.4172090772,343737.1133978637,689493.4158061533,ML3,2023-11-02,17.9392,-67.04
308721.93907375133,220762.4172090772,343737.1133978637,689493.4158061533,ML1,2023-11-02,17.939789,-67.04021
312967.65563520114,217944.9319429261,340262.9200549954,689493.4158061533,C3_West,2023-11-02,17.943748,-67.009384
308721.93907375133,220762.4172090772,343737.1133978637,689493.4158061533,ML2,2023-11-02,17.9394,-67.04
308887.10469748866,221224.60205558245,343082.6873473484,689493.4158061533,E1,2023-11-02,17.954287,-67.050186
312967.65563520114,217944.9319429261,340262.9200549954,689493.4158061533,C2_Center,2023-11-02,17.943632,-67.00623
313081.0369986501,217950.60357707963,340262.9200549954,689493.4158061533,C1_East,2023-11-02,17.944336,-67.002266
307657.57760724914,224723.01910608792,347462.964124539,689493.4158061533,L1,2023-11-02,17.943077,-67.05644
308224.14937869314,225052.9885387146,345075.82665084937,689493.4158061533,MJ2,2023-11-02,17.968758,-67.076935
309052.2430457125,225052.98853871465,345948.1016708488,689493.4158061533,MJ4,2023-11-02,17.973782,-67.06234
308999.8247018848,225052.98853871465,345936.9938634056,689493.4158061533,MJ3,2023-11-02,17.972672,-67.06536
234429.6361462921,170747.94141486636,244114.98754774107,433848.0452801199,MJ3,2023-11-09,17.972672,-67.06536
235009.60779043872,170747.94141486633,244265.5212587301,433848.0452801199,MJ4,2023-11-09,17.973782,-67.06234
233039.57370898032,170219.5032509218,243988.6119255844,433848.0452801199,MJ2,2023-11-09,17.968758,-67.076935
233014.50045144028,170265.66387652652,243795.0709770796,433848.0452801199,SC,2023-11-09,17.942287,-67.07675
234785.2661744856,162617.46810514183,235132.7155438542,433848.0452801199,ML3,2023-11-09,17.9392,-67.04
234785.2661744856,162617.46810514183,235132.7155438542,433848.0452801199,ML2,2023-11-09,17.9394,-67.04
234785.2661744856,162617.46810514183,235132.7155438542,433848.0452801199,ML1,2023-11-09,17.939789,-67.04021
235218.78076839083,161904.8608491995,234863.2250824548,433848.0452801199,G1,2023-11-09,17.97034,-67.04777
236261.77143994064,160945.4025136956,232153.2976929425,433848.0452801199,C3_West,2023-11-09,17.943748,-67.009384
236558.9406747209,160945.4025136956,232153.2976929425,433848.0452801199,C2_Center,2023-11-09,17.943632,-67.00623
236492.26392088825,160945.4025136956,232311.7703919469,433848.0452801199,C1_East,2023-11-09,17.944336,-67.002266
234856.20620205608,171246.4863664234,244265.5212587301,433848.0452801199,L1,2023-11-09,17.943077,-67.05644
233039.5737089804,170219.5032509218,243988.6119255844,433848.0452801199,MJ1,2023-11-09,17.967564,-67.07653
235004.54623296697,161904.86084919953,234733.6270553865,433848.0452801199,E1,2023-11-09,17.954287,-67.050186
602408.1908060969,657906.2451695497,841389.7715024836,1626641.2461680288,MJ3,2023-11-16,17.972672,-67.06536
596852.5106491328,657783.1893591469,840542.2459481175,1626641.2461680288,SC,2023-11-16,17.942287,-67.07675
601178.2700714002,638092.4154414205,829004.2798675615,1626641.2461680288,ML3,2023-11-16,17.9392,-67.04
601178.2700714002,638092.4154414205,829004.2798675615,1626641.2461680288,ML2,2023-11-16,17.9394,-67.04
600794.2279349652,638092.4154414205,829004.2798675615,1626641.2461680288,ML1,2023-11-16,17.939789,-67.04021
603783.9647610608,657906.2451695497,841649.4014935348,1626641.2461680288,MJ4,2023-11-16,17.973782,-67.06234
600547.207726265,657487.2790166235,838583.4158794773,1626641.2461680288,MJ2,2023-11-16,17.968758,-67.076935
599432.5115208974,657487.2790166235,838583.4158794774,1626641.2461680288,MJ1,2023-11-16,17.967564,-67.07653
603046.4163785131,638144.0872406377,826983.8610304018,1626641.2461680288,E1,2023-11-16,17.954287,-67.050186
609228.8433148769,632391.5035135591,827997.9134458349,1626641.2461680288,C3_West,2023-11-16,17.943748,-67.009384
610261.9610888755,632391.5035135591,827997.9134458351,1626641.2461680288,C2_Center,2023-11-16,17.943632,-67.00623
610511.0753685317,632391.5035135591,829053.1341360603,1626641.2461680288,C1_East,2023-11-16,17.944336,-67.002266
600667.8050859745,658494.054701945,846477.0248551304,1626641.2461680288,L1,2023-11-16,17.943077,-67.05644
607644.9818954315,638144.0872406379,826021.6723920696,1626641.2461680288,G1,2023-11-16,17.97034,-67.04777
221735.4909943918,243984.98103782727,286260.7976476606,620704.8814993862,MJ4,2023-11-30,17.973782,-67.06234
221493.7028102011,243984.9810378273,286260.7976476606,620704.8814993862,MJ3,2023-11-30,17.972672,-67.06536
222754.63624036283,235940.25246650577,278357.1647026936,620704.8814993862,ML3,2023-11-30,17.9392,-67.04
222754.63624036283,235940.25246650577,278357.1647026936,620704.8814993862,ML2,2023-11-30,17.9394,-67.04
221787.3952230544,235940.2524665058,278357.1647026936,620704.8814993862,ML1,2023-11-30,17.939789,-67.04021
218376.1681022704,242765.14343257493,285879.2985821836,620704.8814993862,MJ2,2023-11-30,17.968758,-67.076935
217631.97058636503,242765.14343257493,286181.40654968243,620704.8814993862,SC,2023-11-30,17.942287,-67.07675
219437.48873071288,244460.9253646485,286626.105594831,620704.8814993862,L1,2023-11-30,17.943077,-67.05644
221935.7639522669,235893.64466119057,277794.20850331,620704.8814993862,E1,2023-11-30,17.954287,-67.050186
225087.7177383548,234919.9691280825,276686.24124692375,620704.8814993862,C3_West,2023-11-30,17.943748,-67.009384
225839.81227818155,235107.71177242984,276686.24124692375,620704.8814993862,C2_Center,2023-11-30,17.943632,-67.00623
226013.149856161,235107.71177242984,277611.668734809,620704.8814993862,C1_East,2023-11-30,17.944336,-67.002266
222121.38530645976,236282.1253891284,277794.20850331,620704.8814993862,G1,2023-11-30,17.97034,-67.04777
218067.99410386613,242765.14343257493,285879.2985821836,620704.8814993862,MJ1,2023-11-30,17.967564,-67.07653
321061.2223006997,478320.39113337005,677793.771149128,1176475.6577288706,SC,2023-12-07,17.942287,-67.07675
327287.1948022921,468324.43154263136,666916.2384356916,1176475.6577288706,ML3,2023-12-07,17.9392,-67.04
327287.1948022921,468324.43154263136,666916.2384356916,1176475.6577288706,ML2,2023-12-07,17.9394,-67.04
325890.23016110144,468324.43154263136,666916.2384356916,1176475.6577288706,ML1,2023-12-07,17.939789,-67.04021
322775.7722941657,478999.2425545136,678003.5612398174,1176475.6577288706,MJ4,2023-12-07,17.973782,-67.06234
321943.6208628185,478923.7820880691,677793.7711491279,1176475.6577288706,MJ3,2023-12-07,17.972672,-67.06536
321237.04526555655,477810.7643266573,676795.5128870821,1176475.6577288706,MJ2,2023-12-07,17.968758,-67.076935
